Azimuth Angle,Radius Location,Pitch_X,Pitch_Y,Pitch_Z,Pitch_Mag
0.785398,2.34696,0.844402,0,0,0.844402
0.785398,3.01752,1.32049,0,0,1.32049
0.785398,3.68808,1.90647,0,0,1.90647
0.785398,4.35864,2.58417,0,0,2.58417
0.785398,5.0292,3.33326,0,0,3.33326
0.785398,5.69976,4.08659,0,0,4.08659
0.785398,6.37032,4.78688,0,0,4.78688
0.802851,0.33528,-0.6955,0,0,0.6955
0.802851,1.00584,-0.579826,0,0,0.579826
0.802851,1.6764,0.534469,0,0,0.534469
0.802851,2.34696,0.844569,0,0,0.844569
0.802851,3.01752,1.32071,0,0,1.32071
0.802851,3.68808,1.90676,0,0,1.90676
0.802851,4.35864,2.58454,0,0,2.58454
0.802851,5.0292,3.33372,0,0,3.33372
0.802851,5.69976,4.08716,0,0,4.08716
0.802851,6.37032,4.78771,0,0,4.78771
0.820305,0.33528,-0.695492,0,0,0.695492
0.820305,1.00584,-0.580025,0,0,0.580025
0.820305,1.6764,0.534562,0,0,0.534562
0.820305,2.34696,0.844732,0,0,0.844732
0.820305,3.01752,1.32093,0,0,1.32093
0.820305,3.68808,1.90704,0,0,1.90704
0.820305,4.35864,2.58489,0,0,2.58489
0.820305,5.0292,3.33416,0,0,3.33416
0.820305,5.69976,4.08771,0,0,4.08771
0.820305,6.37032,4.78851,0,0,4.78851
0.837758,0.33528,-0.695483,0,0,0.695483
0.837758,1.00584,-0.580219,0,0,0.580219
0.837758,1.6764,0.534652,0,0,0.534652
0.837758,2.34696,0.844891,0,0,0.844891
0.837758,3.01752,1.32114,0,0,1.32114
0.837758,3.68808,1.90731,0,0,1.90731
0.837758,4.35864,2.58523,0,0,2.58523
0.837758,5.0292,3.33459,0,0,3.33459
0.837758,5.69976,4.08824,0,0,4.08824
0.837758,6.37032,4.78929,0,0,4.78929
0.855211,0.33528,-0.695472,0,0,0.695472
0.855211,1.00584,-0.580409,0,0,0.580409
0.855211,1.6764,0.534739,0,0,0.534739
0.855211,2.34696,0.845045,0,0,0.845045
0.855211,3.01752,1.32135,0,0,1.32135
0.855211,3.68808,1.90758,0,0,1.90758
0.855211,4.35864,2.58557,0,0,2.58557
0.855211,5.0292,3.33501,0,0,3.33501
0.855211,5.69976,4.08876,0,0,4.08876
0.855211,6.37032,4.79006,0,0,4.79006
0.872665,0.33528,-0.69546,0,0,0.69546
0.872665,1.00584,-0.580594,0,0,0.580594
0.872665,1.6764,0.534823,0,0,0.534823
0.872665,2.34696,0.845196,0,0,0.845196
0.872665,3.01752,1.32155,0,0,1.32155
0.872665,3.68808,1.90784,0,0,1.90784
0.872665,4.35864,2.58589,0,0,2.58589
0.872665,5.0292,3.33542,0,0,3.33542
0.872665,5.69976,4.08927,0,0,4.08927
0.872665,6.37032,4.7908,0,0,4.7908
0.890118,0.33528,-0.695446,0,0,0.695446
0.890118,1.00584,-0.580775,0,0,0.580775
0.890118,1.6764,0.534905,0,0,0.534905
0.890118,2.34696,0.845342,0,0,0.845342
0.890118,3.01752,1.32175,0,0,1.32175
0.890118,3.68808,1.90808,0,0,1.90808
0.890118,4.35864,2.5862,0,0,2.5862
0.890118,5.0292,3.33581,0,0,3.33581
0.890118,5.69976,4.08975,0,0,4.08975
0.890118,6.37032,4.79151,0,0,4.79151
0.907571,0.33528,-0.695431,0,0,0.695431
0.907571,1.00584,-0.58095,0,0,0.58095
0.907571,1.6764,0.534983,0,0,0.534983
0.907571,2.34696,0.845484,0,0,0.845484
0.907571,3.01752,1.32194,0,0,1.32194
0.907571,3.68808,1.90833,0,0,1.90833
0.907571,4.35864,2.58651,0,0,2.58651
0.907571,5.0292,3.3362,0,0,3.3362
0.907571,5.69976,4.09023,0,0,4.09023
0.907571,6.37032,4.79221,0,0,4.79221
0.925025,0.33528,-0.695415,0,0,0.695415
0.925025,1.00584,-0.581121,0,0,0.581121
0.925025,1.6764,0.535059,0,0,0.535059
0.925025,2.34696,0.845621,0,0,0.845621
0.925025,3.01752,1.32212,0,0,1.32212
0.925025,3.68808,1.90856,0,0,1.90856
0.925025,4.35864,2.5868,0,0,2.5868
0.925025,5.0292,3.33656,0,0,3.33656
