Azimuth Angle,Radius Location,Lift_X,Lift_Y,Lift_Z,Lift_Mag
0.820305,5.69976,99.1283,-21.484,950.144,955.543
0.820305,6.37032,119.536,-26.7746,1134.13,1140.72
0.837758,0.33528,7.19853,1.25537,109.061,109.306
0.837758,1.00584,13.5367,-0.216931,168.753,169.295
0.837758,1.6764,21.0246,-2.03438,238.173,239.107
0.837758,2.34696,29.6564,-4.19319,317.299,318.709
0.837758,3.01752,39.4418,-6.69371,406.249,408.214
0.837758,3.68808,50.727,-9.60156,508.494,511.109
0.837758,4.35864,64.0803,-13.0473,629.404,632.793
0.837758,5.0292,79.097,-16.9708,764.695,768.962
0.837758,5.69976,96.6764,-21.5775,922.88,928.181
0.837758,6.37032,116.381,-26.7886,1099.52,1105.99
0.855211,0.33528,7.23906,1.08967,109.699,109.943
0.855211,1.00584,13.501,-0.417843,168.184,168.726
0.855211,1.6764,20.8477,-2.25499,235.784,236.714
0.855211,2.34696,29.2781,-4.41862,312.529,313.929
0.855211,3.01752,38.7992,-6.90907,398.507,400.451
0.855211,3.68808,49.7751,-9.79809,497.355,499.936
0.855211,4.35864,62.7155,-13.208,613.837,617.173
0.855211,5.0292,77.2394,-17.0787,743.927,748.121
0.855211,5.69976,94.2506,-21.6219,896.153,901.355
0.855211,6.37032,113.263,-26.7438,1065.63,1071.97
0.872665,0.33528,7.27652,0.924161,110.289,110.532
0.872665,1.00584,13.4622,-0.614479,167.579,168.12
0.872665,1.6764,20.669,-2.46691,233.389,234.316
0.872665,2.34696,28.9006,-4.63072,307.806,309.194
0.872665,3.01752,38.1554,-7.10506,390.819,392.742
0.872665,3.68808,48.8317,-9.97096,486.402,488.949
0.872665,4.35864,61.3656,-13.3389,598.565,601.85
0.872665,5.0292,75.4239,-17.1544,723.772,727.893
0.872665,5.69976,91.8555,-21.6218,869.994,875.097
0.872665,6.37032,110.188,-26.646,1032.5,1038.71
0.890118,0.33528,7.31115,0.759001,110.833,111.077
0.890118,1.00584,13.4207,-0.806906,166.944,167.484
0.890118,1.6764,20.4892,-2.67053,230.999,231.921
0.890118,2.34696,28.5251,-4.83029,303.139,304.516
0.890118,3.01752,37.5181,-7.284,383.262,385.163
0.890118,3.68808,47.8988,-10.122,475.654,478.167
0.890118,4.35864,60.0333,-13.4424,583.61,586.843
0.890118,5.0292,73.638,-17.1979,704.099,708.149
0.890118,5.69976,89.4955,-21.5817,844.433,849.436
0.890118,6.37032,107.159,-26.5008,1000.16,1006.23
0.907571,0.33528,7.34317,0.594319,111.337,111.58
0.907571,1.00584,13.3771,-0.995216,166.284,166.824
0.907571,1.6764,20.3092,-2.86625,228.621,229.539
0.907571,2.34696,28.1528,-5.01814,298.541,299.907
0.907571,3.01752,36.889,-7.44721,375.85,377.73
0.907571,3.68808,46.9787,-10.2532,465.129,467.607
0.907571,4.35864,58.7216,-13.5213,568.993,572.175
0.907571,5.0292,71.8805,-17.2114,684.888,688.864
0.907571,5.69976,87.1751,-21.5059,819.499,824.403
0.907571,6.37032,104.184,-26.3138,968.636,974.578
0.925025,0.33528,7.37218,0.430188,111.793,112.037
0.925025,1.00584,13.3296,-1.17933,165.578,166.118
0.925025,1.6764,20.1299,-3.0545,226.264,227.179
0.925025,2.34696,27.7811,-5.19438,293.982,295.338
0.925025,3.01752,36.2696,-7.59599,368.597,370.455
0.925025,3.68808,46.0737,-10.3663,454.842,457.288
0.925025,4.35864,57.4332,-13.5779,554.734,557.865
0.925025,5.0292,70.1548,-17.1984,666.161,670.066
0.925025,5.69976,84.8986,-21.3987,795.22,800.026
0.925025,6.37032,101.264,-26.0893,937.938,943.749
0.942478,0.33528,7.39823,0.266729,112.202,112.446
0.942478,1.00584,13.2809,-1.35951,164.86,165.4
0.942478,1.6764,19.952,-3.23574,223.938,224.849
0.942478,2.34696,27.4148,-5.36045,289.513,290.858
0.942478,3.01752,35.6617,-7.73164,361.517,363.354
0.942478,3.68808,45.1859,-10.463,444.813,447.225
0.942478,4.35864,56.171,-13.6149,540.855,543.934
0.942478,5.0292,68.4647,-17.162,647.944,651.777
0.942478,5.69976,82.6678,-21.2634,771.599,776.306
0.942478,6.37032,98.4021,-25.8323,908.084,913.765
0.959931,0.33528,7.42242,0.104071,112.582,112.826
0.959931,1.00584,13.2316,-1.53594,164.137,164.676
0.959931,1.6764,19.7765,-3.41043,221.651,222.558
0.959931,2.34696,27.0554,-5.51724,285.148,286.481
0.959931,3.01752,35.0668,-7.85543,354.622,356.439
0.959931,3.68808,44.3175,-10.5453,435.057,437.435
0.959931,4.35864,54.9376,-13.6345,527.373,530.402
0.959931,5.0292,66.8131,-17.1053,630.257,634.019
0.959931,5.69976,80.485,-21.1037,748.646,753.256
0.959931,6.37032,95.6096,-25.5488,879.15,884.702
0.977384,0.33528,7.44501,-0.0577444,112.935,113.181
0.977384,1.00584,13.1823,-1.70881,163.414,163.954
0.977384,1.6764,19.6041,-3.57905,219.412,220.315
0.977384,2.34696,26.7041,-5.6656,280.896,282.219
0.977384,3.01752,34.4866,-7.96866,347.927,349.723
0.977384,3.68808,43.4705,-10.6148,425.59,427.936
0.977384,4.35864,53.7358,-13.6393,514.308,517.288
0.977384,5.0292,65.1978,-17.0297,613.067,616.759
0.977384,5.69976,78.3594,-20.9244,726.431,730.945
0.977384,6.37032,92.8912,-25.2438,851.164,856.59
0.994838,0.33528,7.46626,-0.218702,113.267,113.513
0.994838,1.00584,13.1334,-1.87833,162.7,163.24
0.994838,1.6764,19.4356,-3.74212,217.229,218.129
0.994838,2.34696,26.362,-5.80638,276.768,278.082
0.994838,3.01752,33.9225,-8.07257,341.443,343.219
0.994838,3.68808,42.6471,-10.6733,416.427,418.741
0.994838,4.35864,52.5667,-13.631,501.664,504.594
0.994838,5.0292,63.6284,-16.9399,596.455,600.078
0.994838,5.69976,76.2949,-20.7295,704.979,709.398
0.994838,6.37032,90.2518,-24.9218,824.154,829.456
1.01229,0.33528,7.48645,-0.378808,113.58,113.827
1.01229,1.00584,13.0855,-2.04474,161.999,162.54
1.01229,1.6764,19.2703,-3.8998,215.091,215.988
1.01229,2.34696,26.0303,-5.94045,272.776,274.08
1.01229,3.01752,33.3762,-8.16843,335.183,336.94
1.01229,3.68808,41.8493,-10.7225,407.584,409.867
1.01229,4.35864,51.4309,-13.6114,489.437,492.32
1.01229,5.0292,62.1081,-16.8386,580.441,583.997
1.01229,5.69976,74.2956,-20.5225,684.311,688.638
1.01229,6.37032,87.6962,-24.5873,798.146,803.325
1.02974,0.33528,7.50583,-0.538089,113.88,114.128
1.02974,1.00584,13.0391,-2.20828,161.318,161.859
1.02974,1.6764,19.11,-4.05283,213.02,213.913
1.02974,2.34696,25.7102,-6.06866,268.928,270.222
1.02974,3.01752,32.8491,-8.25746,329.158,330.896
1.02974,3.68808,41.0791,-10.764,399.074,401.327
1.02974,4.35864,50.3344,-13.5836,477.68,480.517
1.02974,5.0292,60.6401,-16.7288,565.045,568.536
1.02974,5.69976,72.3652,-20.3069,664.45,668.687
1.02974,6.37032,85.2289,-24.2445,773.162,778.223
1.0472,0.33528,7.52469,-0.696595,114.169,114.419
1.0472,1.00584,12.9948,-2.36925,160.663,161.205
1.0472,1.6764,18.9562,-4.20185,211.029,211.921
1.0472,2.34696,25.4027,-6.19186,265.234,266.52
1.0472,3.01752,32.3426,-8.34087,323.378,325.098
1.0472,3.68808,40.3354,-10.7987,390.882,393.106
1.0472,4.35864,49.2798,-13.5496,466.407,469.199
1.0472,5.0292,59.2274,-16.613,550.284,553.711
1.0472,5.69976,70.5073,-20.0859,645.415,649.566
1.0472,6.37032,82.8542,-23.8976,749.226,754.172
1.06465,0.33528,7.54329,-0.854396,114.453,114.704
1.06465,1.00584,12.953,-2.52792,160.04,160.583
1.06465,1.6764,18.8096,-4.34743,209.127,210.016
1.06465,2.34696,25.1089,-6.31091,261.703,262.981
1.06465,3.01752,31.8582,-8.41986,317.855,319.559
1.06465,3.68808,39.6224,-10.8287,383.044,385.24
1.06465,4.35864,48.2692,-13.5117,455.634,458.383
1.06465,5.0292,57.8728,-16.4938,536.175,539.542
1.06465,5.69976,68.7255,-19.8629,627.226,631.293
1.06465,6.37032,80.5764,-23.5504,726.357,731.192
1.0821,0.33528,7.56189,-1.01158,114.734,114.987
1.0821,1.00584,12.9142,-2.6846,159.454,159.998
1.0821,1.6764,18.671,-4.49011,207.32,208.208
1.0821,2.34696,24.8299,-6.42665,258.344,259.614
1.0821,3.01752,31.3971,-8.49558,312.598,314.286
1.0821,3.68808,38.9426,-10.8558,375.579,377.749
1.0821,4.35864,47.305,-13.4716,445.374,448.081
1.0821,5.0292,56.5791,-16.3738,522.735,526.043
1.0821,5.69976,67.0231,-19.6409,609.9,613.886
1.0821,6.37032,78.3994,-23.2067,704.575,709.304
1.09956,0.33528,7.58077,-1.16826,115.017,115.273
1.09956,1.00584,12.879,-2.83962,158.91,159.457
1.09956,1.6764,18.5411,-4.63047,205.616,206.503
1.09956,2.34696,24.5666,-6.53993,255.165,256.428
1.09956,3.01752,30.9606,-8.56916,307.616,309.289
1.09956,3.68808,38.2978,-10.8815,368.499,370.643
1.09956,4.35864,46.3891,-13.4314,435.638,438.307
1.09956,5.0292,55.3489,-16.2552,509.976,513.229
1.09956,5.69976,65.4033,-19.4227,593.452,597.361
1.09956,6.37032,76.3314,-22.8712,683.937,688.564
1.11701,0.33528,7.60017,-1.32456,115.306,115.564
1.11701,1.00584,12.8477,-2.9933,158.415,158.964
1.11701,1.6764,18.4205,-4.76908,204.022,204.907
1.11701,2.34696,24.3199,-6.65157,252.173,253.431
1.11701,3.01752,30.5478,-8.64112,302.897,304.556
1.11701,3.68808,37.6895,-10.9071,361.812,363.934
1.11701,4.35864,45.5237,-13.3929,426.439,429.071
1.11701,5.0292,54.1847,-16.1404,497.913,501.113
1.11701,5.69976,63.8689,-19.2112,577.896,581.732
1.11701,6.37032,74.3957,-22.5534,664.636,669.167
1.13446,0.33528,7.62036,-1.48063,115.604,115.864
1.13446,1.00584,12.8209,-3.146,157.973,158.524
1.13446,1.6764,18.3101,-4.90651,202.542,203.427
1.13446,2.34696,24.0909,-6.76238,249.377,250.629
1.13446,3.01752,30.1621,-8.71317,298.47,300.117
1.13446,3.68808,37.1192,-10.9342,355.53,357.63
1.13446,4.35864,44.7104,-13.3578,417.787,420.385
1.13446,5.0292,53.0887,-16.0316,486.557,489.707
1.13446,5.69976,62.4227,-19.0091,563.245,567.012
1.13446,6.37032,72.5687,-22.2485,646.441,650.882
1.15192,0.33528,7.64158,-1.63662,115.914,116.177
1.15192,1.00584,12.7991,-3.29807,157.59,158.143
1.15192,1.6764,18.2104,-5.04333,201.184,202.07
1.15192,2.34696,23.8803,-6.87319,246.782,248.03
1.15192,3.01752,29.8047,-8.78638,294.345,295.981
1.15192,3.68808,36.5884,-10.9641,349.661,351.741
1.15192,4.35864,43.9511,-13.3278,409.691,412.257
1.15192,5.0292,52.0632,-15.9308,475.918,479.023
1.15192,5.69976,61.0673,-18.8187,549.51,553.213
1.15192,6.37032,70.8536,-21.9594,629.369,633.725
1.16937,0.33528,7.66406,-1.79272,116.241,116.507
1.16937,1.00584,12.7825,-3.44988,157.269,157.825
1.16937,1.6764,18.1221,-5.18011,199.953,200.84
1.16937,2.34696,23.6891,-6.98478,244.395,245.64
1.16937,3.01752,29.4765,-8.86179,290.528,292.154
1.16937,3.68808,36.0984,-10.9981,344.212,346.275
1.16937,4.35864,43.2474,-13.3046,402.16,404.697
1.16937,5.0292,51.1101,-15.8399,466.007,469.069
1.16937,5.69976,59.805,-18.6425,536.701,540.344
1.16937,6.37032,69.2534,-21.6891,613.429,617.707
1.18682,0.33528,7.68778,-1.94904,116.584,116.853
1.18682,1.00584,12.7717,-3.60181,157.015,157.574
1.18682,1.6764,18.0457,-5.31744,198.855,199.743
1.18682,2.34696,23.5179,-7.09794,242.222,243.465
1.18682,3.01752,29.1787,-8.9404,287.024,288.642
1.18682,3.68808,35.6505,-11.0375,339.192,341.239
1.18682,4.35864,42.6009,-13.2897,395.201,397.712
1.18682,5.0292,50.2313,-15.761,456.831,459.854
1.18682,5.69976,58.6381,-18.4828,524.826,528.415
1.18682,6.37032,67.7709,-21.4401,598.633,602.839
1.20428,0.33528,7.71293,-2.10577,116.944,117.217
1.20428,1.00584,12.767,-3.75423,156.832,157.396
1.20428,1.6764,17.9819,-5.45588,197.893,198.784
1.20428,2.34696,23.3675,-7.21343,240.269,241.511
1.20428,3.01752,28.912,-9.0232,283.841,285.452
1.20428,3.68808,35.2459,-11.0834,334.606,336.64
1.20428,4.35864,42.0129,-13.2847,388.82,391.309
1.20428,5.0292,49.4286,-15.6958,448.398,451.387
1.20428,5.69976,57.5686,-18.3416,513.892,517.432
1.20428,6.37032,66.4085,-21.2152,584.989,589.129
1.22173,0.33528,7.74005,-2.26321,117.332,117.608
1.22173,1.00584,12.7682,-3.90736,156.718,157.286
1.22173,1.6764,17.9312,-5.59599,197.074,197.967
1.22173,2.34696,23.2387,-7.33201,238.54,239.781
1.22173,3.01752,28.6773,-9.11114,280.982,282.588
1.22173,3.68808,34.8856,-11.1372,330.461,332.484
1.22173,4.35864,41.4847,-13.2909,383.025,385.494
1.22173,5.0292,48.7035,-15.6459,440.713,443.671
1.22173,5.69976,56.5983,-18.2211,503.906,507.401
1.22173,6.37032,65.1685,-21.0165,572.504,576.584
1.23918,0.33528,7.76936,-2.42157,117.748,118.029
1.23918,1.00584,12.7763,-4.06173,156.682,157.255
1.23918,1.6764,17.894,-5.73834,196.4,197.297
1.23918,2.34696,23.1315,-7.45425,237.034,238.277
1.23918,3.01752,28.4755,-9.20512,278.452,280.056
1.23918,3.68808,34.5707,-11.1998,326.76,328.774
1.23918,4.35864,41.0176,-13.3097,377.818,380.271
1.23918,5.0292,48.0574,-15.6131,433.78,436.713
1.23918,5.69976,55.7289,-18.123,494.869,498.327
1.23918,6.37032,64.0529,-20.8464,561.18,565.208
1.25664,0.33528,7.80105,-2.58111,118.196,118.481
1.25664,1.00584,12.7916,-4.21778,156.729,157.307
1.25664,1.6764,17.8708,-5.88348,195.876,196.777
1.25664,2.34696,23.0468,-7.58091,235.758,237.003
1.25664,3.01752,28.3073,-9.30604,276.255,277.857
1.25664,3.68808,34.3021,-11.2724,323.508,325.517
1.25664,4.35864,40.6125,-13.3423,373.204,375.644
1.25664,5.0292,47.4917,-15.5988,427.604,430.516
1.25664,5.69976,54.9617,-18.0492,486.786,490.211
1.25664,6.37032,63.0629,-20.7067,551.015,554.999
1.27409,0.33528,7.8353,-2.74208,118.679,118.969
1.27409,1.00584,12.8145,-4.37589,156.862,157.445
1.27409,1.6764,17.8622,-6.03195,195.504,196.411
1.27409,2.34696,22.9855,-7.71282,234.718,235.966
1.27409,3.01752,28.1732,-9.41475,274.394,275.997
1.27409,3.68808,34.0806,-11.3561,320.708,322.714
1.27409,4.35864,40.2705,-13.3901,369.184,371.615
1.27409,5.0292,47.0073,-15.6045,422.186,425.082
1.27409,5.69976,54.2981,-18.0014,479.656,483.055
1.27409,6.37032,62.2007,-20.5996,542.018,545.964
1.29154,0.33528,7.87228,-2.90471,119.198,119.493
1.29154,1.00584,12.8453,-4.53646,157.083,157.673
1.29154,1.6764,17.8684,-6.1843,195.288,196.202
1.29154,2.34696,22.948,-7.85067,233.917,235.171
1.29154,3.01752,28.0814,-9.53458,272.942,274.548
1.29154,3.68808,33.9068,-11.4517,318.362,320.367
1.29154,4.35864,39.9923,-13.4541,365.76,368.186
1.29154,5.0292,46.6054,-15.6315,417.527,420.411
1.29154,5.69976,53.7392,-17.981,473.479,476.858
1.29154,6.37032,61.4679,-20.5268,534.188,538.104
1.309,0.33528,7.91215,-3.06929,119.756,120.056
1.309,1.00584,12.8842,-4.69989,157.396,157.992
1.309,1.6764,17.8898,-6.34104,195.23,196.151
1.309,2.34696,22.935,-7.9951,233.358,234.618
1.309,3.01752,28.0247,-9.66381,271.828,273.44
1.309,3.68808,33.7816,-11.5602,316.471,318.479
1.309,4.35864,39.7788,-13.5354,362.933,365.357
1.309,5.0292,46.2867,-15.6811,413.626,416.503
1.309,5.69976,53.2858,-17.9895,468.254,471.619
1.309,6.37032,60.8653,-20.4902,527.52,531.415
1.32645,0.33528,7.95504,-3.23606,120.354,120.66
1.32645,1.00584,12.9314,-4.86657,157.801,158.405
1.32645,1.6764,17.9268,-6.50269,195.332,196.261
1.32645,2.34696,22.9467,-8.14675,233.041,234.31
1.32645,3.01752,28.0033,-9.80309,271.05,272.669
1.32645,3.68808,33.7053,-11.6826,315.036,317.049
1.32645,4.35864,39.6303,-13.6351,360.702,363.128
1.32645,5.0292,46.0519,-15.7543,410.481,413.357
1.32645,5.69976,52.9382,-18.028,463.971,467.33
1.32645,6.37032,60.394,-20.491,522.011,525.893
1.3439,0.33528,8.0011,-3.40531,120.995,121.307
1.3439,1.00584,12.9873,-5.03688,158.301,158.912
1.3439,1.6764,17.9797,-6.66974,195.596,196.534
1.3439,2.34696,22.9835,-8.30622,232.969,234.247
1.3439,3.01752,28.0176,-9.95312,270.607,272.236
1.3439,3.68808,33.6786,-11.8196,314.056,316.078
1.3439,4.35864,39.5476,-13.7541,359.064,361.497
1.3439,5.0292,45.9016,-15.8524,408.09,410.969
1.3439,5.69976,52.6974,-18.0979,460.631,463.989
1.3439,6.37032,60.0545,-20.5308,517.654,521.531
1.36136,0.33528,8.05043,-3.5773,121.679,121.997
1.36136,1.00584,13.052,-5.2112,158.897,159.517
1.36136,1.6764,18.0488,-6.84268,196.022,196.97
1.36136,2.34696,23.0458,-8.47411,233.142,234.431
1.36136,3.01752,28.068,-10.1146,270.501,272.141
1.36136,3.68808,33.7017,-11.972,313.53,315.564
1.36136,4.35864,39.531,-13.8933,358.018,360.462
1.36136,5.0292,45.8362,-15.9763,406.448,409.336
1.36136,5.69976,52.564,-18.2004,458.228,461.592
1.36136,6.37032,59.8474,-20.6107,514.441,518.321
1.37881,0.33528,8.10314,-3.7523,122.407,122.733
1.37881,1.00584,13.1256,-5.38991,159.59,160.219
1.37881,1.6764,18.1342,-7.02197,196.611,197.571
1.37881,2.34696,23.1338,-8.65096,233.559,234.861
1.37881,3.01752,28.1548,-10.2881,270.73,272.384
1.37881,3.68808,33.7751,-12.1405,313.456,315.504
1.37881,4.35864,39.5808,-14.0535,357.56,360.018
1.37881,5.0292,45.8561,-16.1269,405.55,408.453
1.37881,5.69976,52.5384,-18.3365,456.754,460.132
1.37881,6.37032,59.773,-20.7319,512.362,516.253
1.39626,0.33528,8.1593,-3.93058,123.181,123.514
1.39626,1.00584,13.2084,-5.57338,160.38,161.02
1.39626,1.6764,18.2362,-7.20807,197.364,198.336
1.39626,2.34696,23.2477,-8.83731,234.22,235.537
1.39626,3.01752,28.2783,-10.4743,271.293,272.963
1.39626,3.68808,33.8989,-12.3259,313.832,315.898
1.39626,4.35864,39.6973,-14.2354,357.685,360.162
1.39626,5.0292,45.9614,-16.305,405.389,408.312
1.39626,5.69976,52.6205,-18.507,456.201,459.599
1.39626,6.37032,59.8313,-20.8952,511.405,515.317
1.41372,0.33528,8.21901,-4.11242,124.002,124.342
1.41372,1.00584,13.3004,-5.76195,161.269,161.919
1.41372,1.6764,18.3549,-7.40141,198.28,199.266
1.41372,2.34696,23.3878,-9.03366,235.125,236.458
1.41372,3.01752,28.4386,-10.6737,272.187,273.877
1.41372,3.68808,34.0733,-12.5287,314.653,316.74
1.41372,4.35864,39.8805,-14.4398,358.387,360.888
1.41372,5.0292,46.1523,-16.5114,405.958,408.907
1.41372,5.69976,52.8105,-18.7128,456.558,459.983
1.41372,6.37032,60.0223,-21.1017,511.558,515.5
1.43117,0.33528,8.2823,-4.29807,124.868,125.216
1.43117,1.00584,13.4018,-5.95598,162.257,162.918
1.43117,1.6764,18.4906,-7.60239,199.359,200.359
1.43117,2.34696,23.5541,-9.24047,236.271,237.621
1.43117,3.01752,28.6359,-10.8868,273.41,275.121
1.43117,3.68808,34.2985,-12.7495,315.915,318.027
1.43117,4.35864,40.1306,-14.6671,359.661,362.19
1.43117,5.0292,46.4286,-16.7466,407.248,410.228
1.43117,5.69976,53.1081,-18.9545,457.814,461.273
1.43117,6.37032,60.3458,-21.352,512.806,516.786
1.44862,0.33528,8.34923,-4.4878,125.781,126.138
1.44862,1.00584,13.5127,-6.15579,163.342,164.015
1.44862,1.6764,18.6432,-7.81142,200.599,201.615
1.44862,2.34696,23.7468,-9.45819,237.656,239.026
1.44862,3.01752,28.8703,-11.1142,274.958,276.693
1.44862,3.68808,34.5744,-12.9888,317.613,319.754
1.44862,4.35864,40.4475,-14.9181,361.5,364.061
1.44862,5.0292,46.7904,-17.0114,409.25,412.267
1.44862,5.69976,53.5133,-19.2328,459.955,463.457
1.44862,6.37032,60.8015,-21.6466,515.133,519.16
1.46608,0.33528,8.41982,-4.68187,126.741,127.106
1.46608,1.00584,13.633,-6.36171,164.524,165.21
1.46608,1.6764,18.8129,-8.02884,202,203.033
1.46608,2.34696,23.966,-9.68723,239.278,240.67
1.46608,3.01752,29.1417,-11.3562,276.828,278.589
1.46608,3.68808,34.9012,-13.2471,319.742,321.914
1.46608,4.35864,40.8311,-15.1931,363.894,366.493
1.46608,5.0292,47.2373,-17.3062,411.952,415.013
1.46608,5.69976,54.0256,-19.548,462.969,466.52
1.46608,6.37032,61.3887,-21.9861,518.521,522.605
1.48353,0.33528,8.49409,-4.88053,127.746,128.122
1.48353,1.00584,13.763,-6.57404,165.802,166.502
1.48353,1.6764,18.9996,-8.25502,203.559,204.61
1.48353,2.34696,24.2116,-9.92795,241.133,242.549
1.48353,3.01752,29.4503,-11.6132,279.015,280.805
1.48353,3.68808,35.2785,-13.5248,322.294,324.501
1.48353,4.35864,41.2812,-15.4925,366.836,369.476
1.48353,5.0292,47.7692,-17.6312,415.344,418.454
1.48353,5.69976,54.6445,-19.9006,466.839,470.448
1.48353,6.37032,62.107,-22.3708,522.952,527.102
1.50098,0.33528,8.57202,-5.08402,128.798,129.183
1.50098,1.00584,13.9025,-6.79306,167.176,167.89
1.50098,1.6764,19.2036,-8.49027,205.273,206.345
1.50098,2.34696,24.4837,-10.1807,243.219,244.66
1.50098,3.01752,29.7958,-11.8855,281.513,283.335
1.50098,3.68808,35.7065,-13.8222,325.263,327.509
1.50098,4.35864,41.7975,-15.8168,370.315,373.002
1.50098,5.0292,48.3856,-17.987,419.412,422.577
1.50098,5.69976,55.3696,-20.2908,471.551,475.224
1.50098,6.37032,62.9555,-22.8009,528.406,532.631
1.51844,0.33528,8.65361,-5.29258,129.893,130.289
1.51844,1.00584,14.0516,-7.01905,168.643,169.373
1.51844,1.6764,19.4246,-8.73488,207.142,208.234
1.51844,2.34696,24.7822,-10.4458,245.53,246.999
1.51844,3.01752,30.1783,-12.1736,284.317,286.173
1.51844,3.68808,36.1847,-14.1396,328.64,330.928
1.51844,4.35864,42.3799,-16.166,374.321,377.059
1.51844,5.0292,49.0861,-18.3736,424.143,427.37
1.51844,5.69976,56.2,-20.7187,477.084,480.829
1.51844,6.37032,63.9334,-23.2764,534.861,539.171
1.53589,0.33528,8.73882,-5.50643,131.032,131.439
1.53589,1.00584,14.2102,-7.25227,170.201,170.947
1.53589,1.6764,19.6627,-8.98912,209.16,210.274
1.53589,2.34696,25.107,-10.7235,248.064,249.562
1.53589,3.01752,30.5975,-12.4775,287.42,289.314
1.53589,3.68808,36.7131,-14.4772,332.417,334.752
1.53589,4.35864,43.0279,-16.5405,378.843,381.638
1.53589,5.0292,49.8701,-18.7912,429.523,432.817
1.53589,5.69976,57.1347,-21.1843,483.42,487.245
1.53589,6.37032,65.0397,-23.7974,542.296,546.7
1.55334,0.33528,8.82761,-5.72579,132.214,132.632
1.55334,1.00584,14.3779,-7.49271,171.843,172.606
1.55334,1.6764,19.9178,-9.25324,211.325,212.463
1.55334,2.34696,25.4579,-11.014,250.811,252.34
1.55334,3.01752,31.0532,-12.7975,290.816,292.749
1.55334,3.68808,37.2913,-14.8352,336.585,338.97
1.55334,4.35864,43.7411,-16.9404,383.87,386.725
1.55334,5.0292,50.737,-19.2398,435.537,438.904
1.55334,5.69976,58.1733,-21.6876,490.542,494.455
1.55334,6.37032,66.2734,-24.3636,550.685,555.194
1.5708,0.33528,8.91959,-5.95063,133.431,133.861
1.5708,1.00584,14.5547,-7.74062,173.567,174.349
1.5708,1.6764,20.1899,-9.52745,213.633,214.797
1.5708,2.34696,25.8341,-11.3171,253.762,255.325
1.5708,3.01752,31.5453,-13.1338,294.498,296.473
1.5708,3.68808,37.9189,-15.2136,341.134,343.572
1.5708,4.35864,44.519,-17.3656,389.388,392.309
1.5708,5.0292,51.6863,-19.7195,442.168,445.615
1.5708,5.69976,59.3149,-22.2286,498.43,502.439
1.5708,6.37032,67.6332,-24.9747,560.006,564.628
1.58825,0.33528,9.01459,-6.18108,134.68,135.123
1.58825,1.00584,14.7408,-7.99635,175.375,176.175
1.58825,1.6764,20.4788,-9.81193,216.081,217.27
1.58825,2.34696,26.2361,-11.6334,256.918,258.516
1.58825,3.01752,32.0735,-13.4864,298.456,300.477
1.58825,3.68808,38.5957,-15.6126,346.054,348.55
1.58825,4.35864,45.3612,-17.8162,395.384,398.376
1.58825,5.0292,52.7172,-20.2299,449.4,452.934
1.58825,5.69976,60.5587,-22.8069,507.065,511.177
1.58825,6.37032,69.1181,-25.6304,570.233,574.978
1.6057,0.33528,9.11288,-6.41754,135.965,136.421
1.6057,1.00584,14.936,-8.26007,177.262,178.082
1.6057,1.6764,20.7843,-10.1068,218.662,219.88
1.6057,2.34696,26.6637,-11.9629,260.272,261.908
1.6057,3.01752,32.6374,-13.8554,302.684,304.753
1.6057,3.68808,39.3211,-16.0321,351.334,353.891
1.6057,4.35864,46.267,-18.2919,401.846,404.914
1.6057,5.0292,53.8289,-20.771,457.216,460.843
1.6057,5.69976,61.9037,-23.4222,516.424,520.648
1.6057,6.37032,70.7265,-26.3299,581.337,586.216
1.62316,0.33528,9.21437,-6.66018,137.283,137.753
1.62316,1.00584,15.1404,-8.53192,179.226,180.066
1.62316,1.6764,21.1064,-10.4123,221.373,222.621
1.62316,2.34696,27.1167,-12.3058,263.818,265.494
1.62316,3.01752,33.2368,-14.2408,307.172,309.293
1.62316,3.68808,40.0947,-16.4721,356.963,359.585
1.62316,4.35864,47.2359,-18.7928,408.758,411.907
1.62316,5.0292,55.0206,-21.3423,465.598,469.324
1.62316,5.69976,63.3488,-24.074,526.487,530.831
1.62316,6.37032,72.4566,-27.0725,593.289,598.31
1.64061,0.33528,9.31893,-6.90913,138.633,139.118
1.64061,1.00584,15.3536,-8.81205,181.262,182.125
1.64061,1.6764,21.4447,-10.7284,224.209,225.488
1.64061,2.34696,27.5949,-12.662,267.55,269.267
1.64061,3.01752,33.8711,-14.6425,311.911,314.086
1.64061,3.68808,40.9161,-16.9323,362.928,365.62
1.64061,4.35864,48.2673,-19.3184,416.106,419.341
1.64061,5.0292,56.2915,-21.9435,474.528,478.358
1.64061,5.69976,64.893,-24.7617,537.23,541.701
1.64061,6.37032,74.3075,-27.8575,606.065,611.238
1.65806,0.33528,9.42646,-7.16454,140.011,140.511
1.65806,1.00584,15.5756,-9.10054,183.368,184.253
1.65806,1.6764,21.7992,-11.0552,227.164,228.475
1.65806,2.34696,28.098,-13.0316,271.459,273.221
1.65806,3.01752,34.5402,-15.0604,316.891,319.124
1.65806,3.68808,41.7846,-17.4125,369.219,371.983
1.65806,4.35864,49.3603,-19.8685,423.874,427.201
1.65806,5.0292,57.6407,-22.574,483.985,487.928
1.65806,5.69976,66.5351,-25.4846,548.63,553.237
1.65806,6.37032,76.2777,-28.6839,619.635,624.971
1.67552,0.33528,9.5368,-7.42652,141.415,141.93
1.67552,1.00584,15.8062,-9.3975,185.538,186.447
